filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
Speaker0000_000.wav,0.4045906364917755,0.04447368159890175,2925.9861371542534,2426.865665434332,5365.750887371807,0.17081227022058823,-292.40338134765625,69.78947448730469,-19.88907814025879,4.436610221862793,-3.878308057785034,-9.305198669433594,-6.721480369567871,-10.242409706115723,-13.865582466125488,-8.827388763427734,-12.826774597167969,-2.387267589569092,-6.745806694030762,-3.034383773803711,-10.34419059753418,-5.455682277679443,-11.163909912109375,-3.5162999629974365,-6.593322277069092,-8.111452102661133
Speaker0000_001.wav,0.3881151080131531,0.007039514370262623,1054.4815997694157,969.0094841406008,2158.70361328125,0.055126953125,-541.2938842773438,209.90048217773438,-59.15031051635742,35.763648986816406,52.39558792114258,-33.29691696166992,-13.026962280273438,-8.566821098327637,-27.941818237304688,-5.7340850830078125,-18.68375015258789,-25.589902877807617,1.9710270166397095,-9.28367805480957,-8.496454238891602,14.08502197265625,-7.112856864929199,-12.288487434387207,4.079619884490967,-15.449945449829102
Speaker0000_002.wav,0.2514233887195587,0.05930733680725098,644.9621533657174,689.0949677166374,1064.35546875,0.03473772321428571,-379.73968505859375,229.12664794921875,-13.465721130371094,7.315945625305176,10.072659492492676,-48.82853317260742,-11.721475601196289,11.9845609664917,-24.777387619018555,-17.766117095947266,-2.574916124343872,-15.177597999572754,-10.289010047912598,-4.6795806884765625,-8.963343620300293,-4.572488307952881,-7.788446426391602,-10.445480346679688,-3.889925956726074,-11.179746627807617
Speaker0000_003.wav,0.46150487661361694,0.03373311832547188,1679.7239272553952,1658.1487681967747,3240.1354267996107,0.11665590041342412,-384.84442138671875,104.02754211425781,-0.8698736429214478,44.15650939941406,-0.13687901198863983,15.901122093200684,-4.446862697601318,4.624162673950195,-11.96053695678711,0.5814177393913269,-2.672626495361328,-1.787667155265808,4.390303611755371,-9.613208770751953,10.855107307434082,-9.326888084411621,-0.15569345653057098,-4.752889633178711,-5.889288902282715,0.5939005017280579
Speaker0000_004.wav,0.36924129724502563,0.03463280573487282,1303.1017496781756,1210.4283561170594,2418.1770442809116,0.08343033451044891,-420.16436767578125,131.31544494628906,6.856722831726074,27.124080657958984,10.20389175415039,6.105279922485352,6.483714580535889,9.064990997314453,-19.692672729492188,-14.612591743469238,-7.7420172691345215,-7.68579626083374,0.10446790605783463,-8.183334350585938,-0.13733315467834473,-2.409597635269165,-7.096424102783203,-10.46599292755127,-2.7622663974761963,-3.266744375228882
Speaker0000_005.wav,0.3445838987827301,0.06595242768526077,1181.4243701245953,971.4737004949732,2032.32421875,0.07268415178571429,-333.3428955078125,187.04652404785156,-50.101993560791016,34.009639739990234,53.23393249511719,-30.848628997802734,-26.710731506347656,-23.89771270751953,-24.09903907775879,9.637859344482422,-14.696492195129395,-31.42014503479004,2.2664425373077393,-13.6025972366333,-23.244983673095703,9.677226066589355,-6.892821311950684,-18.355283737182617,13.802057266235352,1.2619812488555908
Speaker0000_006.wav,0.2803715467453003,0.09037989377975464,620.9575623977125,501.31827049779906,963.61083984375,0.04132080078125,-345.7104797363281,221.24024963378906,34.33658981323242,-20.966934204101562,-26.380603790283203,-30.527389526367188,-17.222885131835938,-13.615397453308105,-5.496577262878418,-0.251958966255188,-26.479551315307617,-23.165393829345703,11.446972846984863,0.9879970550537109,-13.729429244995117,7.843684196472168,5.335147857666016,-12.02015495300293,-5.881182670593262,-8.129983901977539
Speaker0000_007.wav,0.35521596670150757,0.07501814514398575,794.8253584814905,793.3514282467355,1503.47900390625,0.04314313616071429,-326.0436096191406,218.24668884277344,-28.86004066467285,11.348944664001465,31.108318328857422,-27.96132469177246,-20.031198501586914,-19.510299682617188,-20.542455673217773,8.39924430847168,-13.330039978027344,-27.80636215209961,3.633131265640259,-8.09662914276123,-19.418628692626953,4.171265125274658,-9.798710823059082,-17.929058074951172,5.4779558181762695,-7.7154951095581055
Speaker0000_008.wav,0.2850293219089508,0.06218735873699188,2083.0063704394875,1530.0936503151863,3617.5531251511707,0.1362017463235294,-301.9770812988281,77.37957000732422,-37.548675537109375,27.397808074951172,-32.766075134277344,-16.107603073120117,-32.8287239074707,-12.53506088256836,-4.035628795623779,-11.037421226501465,-3.598316192626953,-8.10618782043457,-3.1745009422302246,-4.576408386230469,4.0517988204956055,-9.86194896697998,-3.078932285308838,-3.8179123401641846,-6.714223384857178,1.4973427057266235
Speaker0000_009.wav,0.39376839995384216,0.03750617802143097,1406.80714180289,1257.4040863985447,2476.985022010449,0.09660259046052631,-381.7185974121094,133.29766845703125,-2.5303754806518555,28.429475784301758,-6.503278732299805,10.372332572937012,-2.270005941390991,6.097792148590088,-8.643844604492188,-16.587615966796875,-11.692622184753418,-10.3138427734375,2.224390745162964,-7.545743465423584,-0.058766983449459076,-4.261057376861572,-1.0818688869476318,-2.8589541912078857,-6.153480529785156,-0.9943492412567139
