time_secs,scrolling,mouse_clicks,e_legend_clicks,e_map_clicks,map_clicks,general_clicks,close_top_clicks,close_bottom_clicks,go_clicks,map_zoom,mouse_mov,key_presses,priority,order,user
15,0.0,0.2666666666666666,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,36.6,0.0,1,1,0
25,0.0,0.76,0.1578947368421052,0.2631578947368421,0.2105263157894736,0.0,0.1578947368421052,0.2105263157894736,0.0,0.0,56.04,0.0,0,0,0
20,2.15,0.85,0.1764705882352941,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.0,0.4705882352941176,0.0,2.6,52.25,0.0,1,1,0
40,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.0,31.425,0.05,0,0,0
35,0.0,0.5714285714285714,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.0,33.714285714285715,0.0571428571428571,0,0,0
70,0.0,0.0285714285714285,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.828571428571428,0.0,0,0,0
5,0.0,0.4,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,40.0,0.0,1,1,0
40,2.55,0.425,0.2941176470588235,0.0,0.2941176470588235,0.0,0.4117647058823529,0.0,0.0,7.35,29.2,0.0,0,0,0
55,0.0,0.0363636363636363,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.1454545454545455,0.0,0,0,0
45,2.333333333333333,0.2,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.4444444444444444,0.0,2.022222222222222,27.066666666666663,0.9555555555555556,1,1,0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,0.0,1,1,0
5,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,1,1,0
10,0.0,0.5,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,36.0,0.0,1,1,0
35,2.257142857142857,0.5142857142857142,0.2222222222222222,0.0555555555555555,0.4444444444444444,0.0,0.1666666666666666,0.0,0.1111111111111111,2.571428571428572,34.628571428571426,0.8285714285714286,0,0,0
44,1.5,0.2954545454545454,0.0,0.3076923076923077,0.3846153846153846,0.0,0.0,0.0769230769230769,0.2307692307692307,20.63636363636364,24.931818181818183,0.3409090909090909,0,0,0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,1,1,0
40,0.0,0.7,0.1785714285714285,0.1785714285714285,0.2857142857142857,0.0,0.1785714285714285,0.1785714285714285,0.0,1.5,59.925,0.0,1,1,0
30,0.2333333333333333,1.0,0.1,0.1666666666666666,0.1333333333333333,0.0,0.4666666666666667,0.1333333333333333,0.0,0.0,56.53333333333333,0.0,0,0,0
15,0.0,0.3333333333333333,0.0,0.4,0.2,0.0,0.0,0.0,0.4,0.0,39.6,0.0,0,0,0
35,0.0,0.6285714285714286,0.2272727272727272,0.2272727272727272,0.0909090909090909,0.0,0.2272727272727272,0.2272727272727272,0.0,1.7142857142857142,56.114285714285714,0.0,1,1,0
30,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,27.7,0.0,1,1,0
25,0.0,0.48,0.4166666666666667,0.0833333333333333,0.0,0.0,0.0,0.5,0.0,0.0,23.8,0.08,0,0,0
35,0.1142857142857142,0.4571428571428571,0.3125,0.1875,0.0,0.0,0.5,0.0,0.0,0.0,46.62857142857143,0.0,1,1,0
15,0.0,0.4,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,32.333333333333336,0.0,1,1,0
25,1.72,0.48,0.4166666666666667,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,29.44,0.0,0,0,0
30,0.0,0.6666666666666666,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,56.833333333333336,0.0,1,1,0
65,0.0,0.0307692307692307,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.2,0.0,0,0,0
34,1.4411764705882353,0.7941176470588235,0.1481481481481481,0.037037037037037,0.5925925925925926,0.074074074074074,0.0,0.0,0.1481481481481481,5.176470588235294,52.23529411764706,0.2941176470588235,0,0,0
85,0.0,0.0235294117647058,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.011764705882353,0.0,0,0,0
25,1.72,0.76,0.1578947368421052,0.1578947368421052,0.2105263157894736,0.0526315789473684,0.0,0.4210526315789473,0.0,2.08,42.64,0.64,1,1,0
10,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,31.4,0.0,1,1,0
15,2.8666666666666667,0.6,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.5555555555555556,0.0,3.466666666666667,49.46666666666667,0.0,1,1,0
14,0.0,1.1428571428571428,0.1875,0.0625,0.4375,0.0625,0.0,0.0,0.25,0.0,66.28571428571429,0.0,0,0,0
15,0.0,0.6,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,28.0,0.0,1,1,0
35,2.914285714285714,0.4571428571428571,0.3125,0.0,0.25,0.0,0.4375,0.0,0.0,3.257142857142857,31.2,0.0,0,0,0
25,3.16,0.48,0.3333333333333333,0.0833333333333333,0.1666666666666666,0.0,0.25,0.0,0.1666666666666666,0.0,32.56,0.0,0,0,0
40,0.1,0.4,0.3125,0.1875,0.0,0.0,0.5,0.0,0.0,0.0,40.8,0.0,1,1,0
5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
10,0.0,0.5,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,38.9,0.0,1,1,0
10,0.4,0.5,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,50.4,0.0,1,1,0
20,0.0,0.6,0.4166666666666667,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,35.75,0.0,0,0,0
50,0.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0,0,0
15,2.933333333333333,0.6,0.0,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,61.266666666666666,0.0,1,0,0
20,0.0,0.4,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,28.8,0.0,1,1,0
15,0.0,0.6,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,38.66666666666666,0.0,0,0,0
19,2.5789473684210527,1.0526315789473684,0.15,0.05,0.55,0.05,0.0,0.0,0.2,0.0,63.0,0.0,0,0,0
39,1.6923076923076923,0.3333333333333333,0.0,0.3076923076923077,0.3846153846153846,0.0,0.0,0.0769230769230769,0.2307692307692307,15.58974358974359,27.128205128205128,0.358974358974359,0,0,0
60,0.0,0.0333333333333333,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.633333333333334,0.0,0,0,0
30,0.0,0.5333333333333333,0.3125,0.1875,0.0,0.0,0.0,0.5,0.0,0.0,30.83333333333333,0.0666666666666666,0,0,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
5,0.0,1.0,0.4,0.0,0.0,0.2,0.0,0.0,0.4,0.0,59.0,0.0,0,0,0
24,0.0,0.7083333333333334,0.0,0.4705882352941176,0.0588235294117647,0.0,0.2352941176470588,0.0,0.2352941176470588,0.0,78.66666666666667,0.0,0,0,0
40,2.625,0.225,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.4444444444444444,0.0,2.275,30.45,0.55,1,1,0
20,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.7,0.0,0.0,25.7,0.0,1,1,0
20,0.2,0.45,0.5555555555555556,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,43.7,0.0,1,1,0
30,0.1333333333333333,0.4333333333333333,0.3846153846153846,0.1538461538461538,0.0,0.0,0.4615384615384615,0.0,0.0,0.0,43.86666666666667,0.0,1,1,0
45,0.9555555555555556,0.4888888888888889,0.1363636363636363,0.1363636363636363,0.3181818181818182,0.0454545454545454,0.0,0.3636363636363636,0.0,14.622222222222222,27.866666666666667,1.2222222222222223,1,1,0
40,1.075,0.525,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.0476190476190476,0.0,0.3809523809523809,0.0,11.55,30.4,1.05,1,1,0
15,0.2666666666666666,0.4,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,43.2,0.0,1,1,0
44,1.7272727272727273,0.6818181818181818,0.1333333333333333,0.0333333333333333,0.5333333333333333,0.0666666666666666,0.0,0.0,0.2333333333333333,4.0,43.45454545454545,0.2272727272727272,0,0,0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,1,1,0
20,0.0,0.7,0.0,0.5,0.0,0.0,0.2857142857142857,0.0,0.2142857142857142,0.0,81.35,0.0,0,0,0
50,0.86,0.44,0.1363636363636363,0.1363636363636363,0.3181818181818182,0.0454545454545454,0.0,0.3636363636363636,0.0,13.16,25.08,1.46,1,1,0
35,0.6571428571428571,1.0,0.0857142857142857,0.1428571428571428,0.2571428571428571,0.0,0.4,0.1142857142857142,0.0,0.2571428571428571,52.42857142857143,0.0,0,0,0
5,0.0,0.6,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,74.8,0.0,0,0,0
80,0.0,0.025,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.325,0.0,0,0,0
10,4.3,0.3,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,5.2,33.8,0.0,1,1,0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
60,0.7166666666666667,0.3666666666666666,0.1363636363636363,0.1363636363636363,0.3181818181818182,0.0454545454545454,0.0,0.3636363636363636,0.0,10.966666666666669,22.116666666666667,1.5666666666666669,1,1,0
29,0.0,0.5862068965517241,0.0,0.4705882352941176,0.0588235294117647,0.0,0.2352941176470588,0.0,0.2352941176470588,0.0,65.10344827586206,0.0,0,0,0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
29,2.2758620689655173,0.4137931034482758,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0833333333333333,0.25,0.3103448275862069,36.48275862068966,0.2413793103448276,0,0,0
25,0.0,0.6,0.3333333333333333,0.2,0.0,0.0,0.3333333333333333,0.1333333333333333,0.0,0.0,51.6,0.0,1,1,0
45,0.3111111111111111,0.6222222222222222,0.1785714285714285,0.1785714285714285,0.2857142857142857,0.0,0.1785714285714285,0.1785714285714285,0.0,1.7333333333333334,55.68888888888889,0.0,1,1,0
40,1.975,0.45,0.2222222222222222,0.0555555555555555,0.4444444444444444,0.0,0.1666666666666666,0.0,0.1111111111111111,9.325,30.3,0.725,0,0,0
5,0.8,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4,0.0,1,1,0
10,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,38.8,0.0,0,0,0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,1,1,0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,1,1,0
25,0.0,0.36,0.5555555555555556,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,31.68,0.0,1,1,0
50,2.04,0.4,0.35,0.0,0.25,0.0,0.35,0.0,0.05,7.8,28.92,0.0,0,0,0
25,1.76,0.44,0.0,0.4545454545454545,0.0909090909090909,0.0,0.0909090909090909,0.3636363636363636,0.0,1.48,47.24,0.0,1,0,0
20,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,38.15,0.0,1,1,0
34,1.9411764705882355,0.3529411764705882,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0833333333333333,0.25,9.058823529411764,31.11764705882353,0.2058823529411764,0,0,0
20,0.0,0.45,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,38.85,0.0,0,0,0
10,0.0,0.4,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,29.4,0.0,1,1,0
65,0.6615384615384615,0.3384615384615385,0.1363636363636363,0.1363636363636363,0.3181818181818182,0.0454545454545454,0.0,0.3636363636363636,0.0,10.123076923076924,20.41538461538461,1.446153846153846,1,1,0
5,8.8,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1,0,0
20,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,42.6,0.0,1,1,0
75,0.0,0.0266666666666666,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.28,0.0,0,0,0
10,0.0,0.5,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,45.5,0.0,0,0,0
35,1.2285714285714286,0.5714285714285714,0.15,0.15,0.25,0.05,0.0,0.4,0.0,4.6571428571428575,30.457142857142856,1.2,1,1,0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2333333333333334,0.0,1,1,0
9,0.0,1.0,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444,0.0,58.333333333333336,0.0,0,0,0
5,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0,0,0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0571428571428572,0.0,1,1,0
35,3.0,0.2571428571428571,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.4444444444444444,0.0,2.6,34.8,0.0,1,1,0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,1,1,0
10,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
20,2.2,0.55,0.0,0.4545454545454545,0.0909090909090909,0.0,0.0909090909090909,0.3636363636363636,0.0,0.0,56.4,0.0,1,0,0
15,0.0,0.8,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.1666666666666666,0.0,83.53333333333333,0.0,0,0,0
15,0.0,0.2,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,10.733333333333333,0.1333333333333333,0,0,0
30,3.4,0.4,0.4166666666666667,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,1.1,26.366666666666667,0.0,0,0,0
24,2.75,0.375,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,36.208333333333336,0.0,0,0,0
5,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,8.8,0.0,1,1,0
45,1.7555555555555555,0.4,0.2222222222222222,0.0555555555555555,0.4444444444444444,0.0,0.1666666666666666,0.0,0.1111111111111111,8.28888888888889,28.288888888888888,0.6444444444444445,0,0,0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8222222222222222,0.0,1,1,0
20,0.0,0.65,0.2307692307692307,0.2307692307692307,0.0769230769230769,0.0,0.1538461538461538,0.3076923076923077,0.0,0.0,56.15,0.0,0,0,0
