time_secs,scrolling,mouse_clicks,e_legend_clicks,e_map_clicks,map_clicks,general_clicks,close_top_clicks,close_bottom_clicks,go_clicks,map_zoom,mouse_mov,key_presses,priority,order,user
45,1.1777777777777778,0.2444444444444444,0.0,0.4545454545454545,0.0909090909090909,0.0,0,0.4545454545454545,0.0,0.0,26.8,0,1,0,1
20,0.0,0.3,0.0,0.3333333333333333,0.3333333333333333,0.0,0,0.3333333333333333,0.0,1.4,39.95,0,1,0,1
45,0.0,0.2888888888888888,0.0,0.3846153846153846,0.2307692307692307,0.0,0,0.3846153846153846,0.0,0.6222222222222222,33.55555555555556,0,1,0,1
35,0.0,0.2571428571428571,0.0,0.5555555555555556,0.0,0.0,0,0.4444444444444444,0.0,0.0,27.742857142857144,0,1,0,1
10,0.0,0.2,0.5,0.0,0.0,0.0,0,0.0,0.5,0.0,20.5,0,1,1,1
25,0.0,0.24,0.0,0.5,0.0,0.0,0,0.5,0.0,0.0,24.72,0,1,0,1
40,0.0,0.25,0.0,0.5,0.0,0.0,0,0.5,0.0,0.0,32625.0,0,1,1,1
40,1325.0,0.25,0.0,0.5,0.1,0.0,0,0.4,0.0,0.0,28.95,0,1,0,1
50,1.06,0.22,0.0,0.4545454545454545,0.0909090909090909,0.0,0,0.4545454545454545,0.0,0.0,24.82,0,1,0,1
35,0.0,0.2857142857142857,0.1,0.4,0.1,0.0,0,0.3,0.1,1.2857142857142858,38.8,0,1,0,1
10,5.3,0.1,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,18.5,0,1,1,1
5,0.0,0.2,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,23.4,0,1,0,1
10,0.0,0.2,0.0,0.5,0.0,0.0,0,0.0,0.5,0.0,25.1,0,1,0,1
25,0.0,0.24,0.3333333333333333,0.1666666666666666,0.0,0.0,0,0.3333333333333333,0.1666666666666666,1.84,31.76,0,1,1,1
5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,1
45,0.0,0.1777777777777777,0.0,0.5,0.0,0.0,0,375.0,125.0,0.0,21.33333333333333,0,0,0,1
40,0.0,0.35,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.0714285714285714,0,0.2857142857142857,0.0714285714285714,2125.0,41.35,0,1,1,1
15,0.0,0.1333333333333333,0.0,0.5,0.0,0.0,0,0.0,0.5,0.0,16.733333333333334,0,1,0,1
55,0.0,0.2363636363636363,0.1538461538461538,0.3076923076923077,0.0769230769230769,0.0,0,0.3846153846153846,0.0769230769230769,0.8181818181818182,28.21818181818182,0,1,0,1
45,0.0,0.2666666666666666,0.0,0.5,0.0,0.0,0,0.4166666666666667,0.0833333333333333,0.0,32.82222222222222,0,1,1,1
10,0.0,0.2,0.0,0.5,0.0,0.0,0,0.5,0.0,0.0,25.5,0,1,0,1
15,0.0,0.2,0.0,0.6666666666666666,0.0,0.0,0,0.3333333333333333,0.0,0.0,34.2,0,1,1,1
30,1.7666666666666666,0.2333333333333333,0.0,0.4285714285714285,0.1428571428571428,0.0,0,0.4285714285714285,0.0,0.0,28.23333333333333,0,1,1,1
30,0.0,0.2666666666666666,0.0,0.5,0.0,0.0,0,0.5,0.0,0.0,24.366666666666667,0,1,0,1
35,0.0,0.2857142857142857,0.3,0.2,0.0,0.0,0,0.4,0.1,0.0,24.8,0,1,1,1
20,0.0,0.25,0.6,0.0,0.0,0.0,0,0.2,0.2,0.0,19.35,0,1,1,1
10,0.0,0.2,0.0,0.5,0.0,0.0,0,0.0,0.5,0.0,29.4,0,1,1,1
40,0.0,0.3,0.0,0.4166666666666667,0.25,0.0,0,0.3333333333333333,0.0,0.7,37325.0,0,1,0,1
35,1.5142857142857142,0.2571428571428571,0.0,0.4444444444444444,0.1111111111111111,0.0,0,0.4444444444444444,0.0,0.0,28.742857142857144,0,1,0,1
5,0.0,0.2,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,31.4,0,1,1,1
15,0.0,0.2,0.6666666666666666,0.0,0.0,0.0,0,0.3333333333333333,0.0,0.0,23.33333333333333,0,1,1,1
35,0.0,0.3142857142857143,0.0,0.3636363636363636,0.2727272727272727,0.0,0,0.3636363636363636,0.0,0.8,36.94285714285714,0,1,0,1
40,0.0,0.2,0.0,0.5,0.0,0.0,0,375.0,125.0,0.0,23175.0,0,0,0,1
15,0.0,0.2,0.0,0.6666666666666666,0.0,0.0,0,0.3333333333333333,0.0,0.0,22.8,0,1,0,1
45,0.0,0.2666666666666666,0.1666666666666666,0.3333333333333333,0.0833333333333333,0.0,0,0.3333333333333333,0.0833333333333333,1.0,32.577777777777776,0,1,0,1
40,0.0,0.25,0.0,0.5,0.0,0.0,0,0.5,0.0,0.0,26.1,0,1,0,1
25,0.0,0.12,0.0,0.6666666666666666,0.0,0.0,0,0.0,0.3333333333333333,0.0,16.8,0,1,0,1
5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.8,0,1,1,1
30,0.0,0.3,0.3333333333333333,0.2222222222222222,0.0,0.0,0,0.3333333333333333,0.1111111111111111,0.0,25.1,0,1,1,1
25,0.0,0.32,0.0,375.0,375.0,0.0,0,0.25,0.0,1.12,39.6,0,1,0,1
35,0.0,0.1714285714285714,0.0,0.5,0.0,0.0,0,0.3333333333333333,0.1666666666666666,0.0,22.457142857142856,0,0,0,1
25,0.0,0.24,0.0,0.5,0.1666666666666666,0.0,0,0.1666666666666666,0.1666666666666666,1.8,39.92,0,1,1,1
30,0.0,0.3333333333333333,0.0,0.4,0.3,0.0,0,0.3,0.0,0.9333333333333332,39.7,0,1,0,1
50,0.0,0.24,0.0,0.5,0.0,0.0,0,0.4166666666666667,0.0833333333333333,0.0,29.54,0,1,1,1
40,0.0,275.0,0.0909090909090909,0.3636363636363636,0.0909090909090909,0.0,0,0.3636363636363636,0.0909090909090909,1125.0,34975.0,0,1,0,1
50,0.0,0.26,0.1538461538461538,0.3076923076923077,0.0769230769230769,0.0,0,0.3846153846153846,0.0769230769230769,0.9,30.6,0,1,0,1
15,3.533333333333333,0.2,0.0,0.3333333333333333,0.3333333333333333,0.0,0,0.3333333333333333,0.0,0.0,24.0,0,1,1,1
40,0.0,0.25,0.3,0.2,0.0,0.0,0,0.4,0.1,0.0,21.7,0,1,1,1
30,0.0,0.2666666666666666,0.0,0.5,125.0,0.0,0,0.25,125.0,1.5,38.8,0,1,0,1
20,0.0,0.25,0.0,0.6,0.0,0.0,0,0.4,0.0,0.0,31.15,0,1,1,1
5,4.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.6,0,1,1,1
35,0.0,0.2571428571428571,0.0,0.5555555555555556,0.0,0.0,0,0.4444444444444444,0.0,0.0,35.42857142857143,0,1,1,1
25,0.0,0.24,0.0,0.5,0.0,0.0,0,0.5,0.0,0.0,34.04,0,1,1,1
15,0.0,0.2,0.0,0.6666666666666666,0.0,0.0,0,0.0,0.3333333333333333,0.0,32.266666666666666,0,1,1,1
5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.4,0,1,1,1
35,0.0,0.3428571428571428,0.25,0.1666666666666666,0.1666666666666666,0.0833333333333333,0,0.25,0.0833333333333333,2.4285714285714284,42.57142857142857,0,1,1,1
20,0.0,0.25,0.0,0.6,0.0,0.0,0,0.4,0.0,0.0,24.5,0,1,0,1
30,0.0,0.1666666666666666,0.0,0.6,0.0,0.0,0,0.2,0.2,0.0,21.266666666666666,0,0,0,1
20,0.0,0.1,0.0,0.5,0.0,0.0,0,0.0,0.5,0.0,14.15,0,1,0,1
30,0.0,0.2666666666666666,0.25,0.25,0.0,0.0,0,375.0,125.0,1.5333333333333334,34.5,0,1,1,1
5,0.0,0.2,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,18.0,0,1,1,1
10,0.0,0.2,0.0,0.5,0.0,0.0,0,0.5,0.0,0.0,25.8,0,1,1,1
25,2.12,0.24,0.0,0.5,0.1666666666666666,0.0,0,0.3333333333333333,0.0,0.0,26.72,0,1,1,1
45,0.0,0.3111111111111111,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.0714285714285714,0,0.2857142857142857,0.0714285714285714,1.8888888888888888,37.55555555555556,0,1,1,1
45,0.0,0.2222222222222222,0.0,0.5,0.0,0.0,0,0.5,0.0,0.0,23.2,0,1,0,1
25,0.0,0.24,0.5,0.0,0.0,0.0,0,0.3333333333333333,0.1666666666666666,0.0,21.76,0,1,1,1
20,2.65,0.2,0.0,0.5,0.25,0.0,0,0.25,0.0,0.0,27.8,0,1,1,1
30,0.0,0.2666666666666666,0.0,0.5,0.0,0.0,0,0.5,0.0,0.0,31.466666666666665,0,1,1,1
10,0.0,0.2,0.0,0.5,0.0,0.0,0,0.5,0.0,2.8,25.5,0,1,0,1
10,0.0,0.2,0.5,0.0,0.0,0.0,0,0.5,0.0,0.0,20.8,0,1,1,1
15,0.0,0.3333333333333333,0.0,0.4,0.4,0.0,0,0.2,0.0,1.8666666666666667,39.66666666666666,0,1,0,1
5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.0,0,1,1,1
20,0.0,0.25,0.0,0.4,0.2,0.0,0,0.2,0.2,2.25,36.35,0,1,1,1
20,0.0,0.25,0.4,0.2,0.0,0.0,0,0.2,0.2,0.0,28.1,0,1,1,1
15,0.0,0.2,0.6666666666666666,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0,17.2,0,1,1,1
